,Artist,Track Name,Region,Streams,Max_rank
38514,Lost Frequencies,Reality - Radio Edit,pl,21461,166
38515,Lost Frequencies,What Is Love 2016,at,191326,29
38516,Lost Frequencies,What Is Love 2016,be,704785,5
38517,Lost Frequencies,What Is Love 2016,ch,80371,97
38518,Lost Frequencies,What Is Love 2016,de,2735357,38
38519,Lost Frequencies,What Is Love 2016,nl,79277,179
38520,Lost Frequencies,What Is Love 2016 - Regi & Lester Williams Remix,be,17313,86
38521,Lost Frequencies,What Is Love 2016 - Regi & Lester Williams Remix,de,180318,161
38522,Lost Kings,Don't Call,cz,2080,139
38523,Lost Kings,Don't Call,hu,1818,105
38524,Lost Kings,Don't Call,tw,2999,189
38525,Lost Kings,First Love,ca,217474,165
38526,Lost Kings,First Love,hk,2302,173
38527,Lost Kings,First Love,id,723147,122
38528,Lost Kings,First Love,my,472943,92
38529,Lost Kings,First Love,ph,1606580,136
38530,Lost Kings,First Love,sg,345792,141
38531,Lost Kings,First Love,tw,34784,98
38532,Lost Kings,First Love,us,222281,152
38533,Lost Kings,Look At Us Now,id,14574,109
38534,Lost Kings,Look At Us Now,se,61293,124
38535,Lost Kings,Quit You,at,2103,136
38536,Lost Kings,Quit You,ca,143933,159
38537,Lost Kings,Quit You,de,47887,103
38538,Lost Kings,Quit You,no,11685,156
38539,Lost Kings,Quit You,se,21885,153
38540,Lotta Engberg,Hej mitt vinterland,se,125830,146
38541,Lotto Boyzz,FaceTime Me,gb,51389,157
38542,Lotto Boyzz,No Don,gb,11811346,53
38543,Lotto Boyzz,No Don,ie,22320,171
38544,Lou Bega,Mambo No. 5 (A Little Bit of...),de,26994,161
38545,Lou Bega,Mambo No. 5 (A Little Bit of...),fi,30448,126
38546,Lou Bega,Mambo No. 5 (A Little Bit of...),fr,17143,153
38547,Lou Bega,Mambo No. 5 (A Little Bit of...),gb,40397,163
38548,Lou Bega,Mambo No. 5 (A Little Bit of...),ie,3318,172
38549,Lou Bega,Mambo No. 5 (a Little Bit of...),at,6592,130
38550,Lou Bega,Mambo No. 5 (a Little Bit of...),ch,5279,170
38551,Lou Bega,Mambo No. 5 (a Little Bit of...),de,121263,144
38552,Lou Bega,Mambo No. 5 (a Little Bit of...),gb,73947,146
38553,Lou Bega,Mambo No. 5 (a Little Bit of...),pl,28795,68
38554,Lou Monte,Dominick The Donkey (The Italian Christmas Donkey) [With Joe Reisman's Orchestra and Chorus],be,25991,100
38555,Lou Monte,Dominick The Donkey (The Italian Christmas Donkey) [With Joe Reisman's Orchestra and Chorus],ca,177147,68
38556,Lou Monte,Dominick The Donkey (The Italian Christmas Donkey) [With Joe Reisman's Orchestra and Chorus],cz,5683,146
38557,Lou Monte,Dominick The Donkey (The Italian Christmas Donkey) [With Joe Reisman's Orchestra and Chorus],ee,1331,77
38558,Lou Monte,Dominick The Donkey (The Italian Christmas Donkey) [With Joe Reisman's Orchestra and Chorus],global,667717,177
38559,Lou Monte,Dominick The Donkey (The Italian Christmas Donkey) [With Joe Reisman's Orchestra and Chorus],hu,10558,94
38560,Lou Monte,Dominick The Donkey (The Italian Christmas Donkey) [With Joe Reisman's Orchestra and Chorus],lt,1216,87
38561,Lou Monte,Dominick The Donkey (The Italian Christmas Donkey) [With Joe Reisman's Orchestra and Chorus],lu,1056,81
38562,Lou Monte,Dominick The Donkey (The Italian Christmas Donkey) [With Joe Reisman's Orchestra and Chorus],lv,2946,67
38563,Lou Monte,Dominick The Donkey (The Italian Christmas Donkey) [With Joe Reisman's Orchestra and Chorus],sk,2385,113
38564,Lou Monte,Dominick The Donkey (The Italian Christmas Donkey) [With Joe Reisman's Orchestra and Chorus],us,972418,66
38565,Louam,BabyBaby (Zimpzon Remix),no,53656,121
38566,Louane,No,fr,25922,194
38567,Louane,On était beau,fr,3825935,55
38568,Louane,Si t'étais là,be,3406,188
38569,Louane,Si t'étais là,fr,1405166,91
38570,Loubet,Made In Roça,br,2261429,125
38571,Loud Luxury,Body,hu,1130,181
38572,Loud Luxury,Body,no,16297,110
38573,Loud Luxury,Body,se,28738,100
38574,Loud Luxury,Body,tw,3626,149
38575,Loud Luxury,Show Me,dk,908652,54
38576,LouiVos,Airplane (feat. Geechi),nl,165933,84
38577,LouiVos,Andere Level,nl,26864,140
38578,LouiVos,Andre Hazes,nl,191411,73
38579,LouiVos,Bandz,nl,29005,148
38580,LouiVos,Belangrijk (feat. Frsh),nl,454610,90
38581,LouiVos,Blender,nl,216620,108
38582,LouiVos,Boze Plannen,nl,23639,158
38583,LouiVos,"Chap Die Rappers (feat. Mula B, 3robi, Kingsize & Iliass)",nl,750225,25
38584,LouiVos,Chossel Gaat Lekker,nl,74587,97
38585,LouiVos,Come See Me,nl,383014,81
38586,LouiVos,David Beckham,nl,585334,76
38587,LouiVos,Doe Het,nl,30046,120
38588,LouiVos,Eerlijk,nl,142352,68
38589,LouiVos,Ex (feat. Webb),nl,10197837,9
38590,LouiVos,Feeling (feat. 11),nl,30511,129
38591,LouiVos,Fransman (feat. Bartofso & Mula B),nl,632918,70
38592,LouiVos,Gangland (feat. Kevin),nl,217643,71
38593,LouiVos,Gooi 't,nl,172263,80
38594,LouiVos,I Like (feat. Bartofso & Broski),nl,29991,138
38595,LouiVos,Jah!,nl,34661,109
38596,LouiVos,Klim (feat. 3robi),nl,314748,72
38597,LouiVos,Meijers,nl,1613941,67
38598,LouiVos,Pak Je Saaf (feat. Kingsize),nl,24469,161
38599,LouiVos,Paperclips,nl,46290,123
38600,LouiVos,Plezier,nl,22314,176
38601,LouiVos,Runningman (feat. E),nl,30562,128
38602,LouiVos,Sinds Een Puber,nl,380384,71
38603,LouiVos,Spook,nl,28398,142
38604,LouiVos,Streng,nl,87798,77
38605,LouiVos,Tennis (feat. Gimmz),nl,195610,86
38606,LouiVos,Titanic,nl,33353,115
38607,LouiVos,Topic,nl,27854,159
38608,LouiVos,Vis (feat. Zack Ink),nl,25925,156
38609,LouiVos,Welkom,nl,82607,62
38610,LouiVos,Wilde Stack,nl,27815,132
38611,LouiVos,Ziek,nl,175500,87
38612,LouiVos,Zomer,nl,26796,151
38613,Louis,Mama's Huur (feat. Milo),nl,118005,139
38614,Louis Armstrong,Christmas In New Orleans,ch,5996,194
38615,Louis Armstrong,Christmas In New Orleans,fr,104735,54
38616,Louis Armstrong,What A Wonderful World - Single Version,be,6327,199
38617,Louis Armstrong,What A Wonderful World - Single Version,cl,16811,163
38618,Louis Armstrong,What A Wonderful World - Single Version,dk,13143,187
38619,Louis Armstrong,What A Wonderful World - Single Version,mx,48727,184
38620,Louis Armstrong,When You Wish Upon A Star,se,307285,88
38621,Louis Samson,Reflection,dk,10341,183
38622,Louis The Child,Last To Leave (feat. Caroline Ailin),my,76618,160
38623,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),ar,2209929,54
38624,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),at,689011,25
38625,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),au,13934646,8
38626,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),be,1722874,17
38627,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),bo,204169,33
38628,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),br,7094454,54
38629,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),ca,7318810,20
38630,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),ch,1034013,21
38631,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),cl,1252643,82
38632,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),co,715188,67
38633,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),cr,344936,61
38634,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),cz,844965,5
38635,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),de,8379742,36
38636,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),dk,2537080,34
38637,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),do,133969,66
38638,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),ec,274307,59
38639,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),ee,76911,7
38640,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),es,2966245,73
38641,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),fi,2815995,12
38642,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),fr,4341767,47
38643,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),gb,19114584,10
38644,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),global,238047700,14
38645,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),gr,264231,10
38646,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),gt,194252,56
38647,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),hk,1284724,2
38648,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),hn,122801,55
38649,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),hu,607456,11
38650,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),id,10239328,2
38651,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),ie,1992911,11
38652,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),is,215089,24
38653,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),it,2527177,58
38654,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),jp,740360,21
38655,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),lt,151603,4
38656,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),lu,1193,17
38657,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),lv,137707,8
38658,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),mx,14259247,29
38659,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),my,4473979,1
38660,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),nl,8782876,17
38661,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),no,6485639,10
38662,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),nz,2867151,12
38663,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),pa,141210,60
38664,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),pe,844196,80
38665,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),ph,16945204,6
38666,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),pl,2405344,1
38667,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),pt,1148207,19
38668,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),py,127941,71
38669,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),se,5239411,35
38670,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),sg,4446357,2
38671,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),sk,211285,6
38672,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),sv,144825,46
38673,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),tr,1760107,27
38674,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),tw,1894008,1
38675,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),us,44397432,24
38676,Louis Tomlinson,Back to You (feat. Bebe Rexha & Digital Farm Animals),uy,163215,54
38677,Louis Tomlinson,Just Like You,ar,16020,165
38678,Louis Tomlinson,Just Like You,at,3175,131
38679,Louis Tomlinson,Just Like You,au,21007,196
38680,Louis Tomlinson,Just Like You,ca,205991,158
38681,Louis Tomlinson,Just Like You,cz,4952,108
38682,Louis Tomlinson,Just Like You,de,43185,184
38683,Louis Tomlinson,Just Like You,dk,9884,181
38684,Louis Tomlinson,Just Like You,fi,20228,132
38685,Louis Tomlinson,Just Like You,gb,61701,119
38686,Louis Tomlinson,Just Like You,global,661817,128
38687,Louis Tomlinson,Just Like You,hk,52108,96
38688,Louis Tomlinson,Just Like You,hu,4323,85
38689,Louis Tomlinson,Just Like You,id,1010720,58
38690,Louis Tomlinson,Just Like You,ie,4996,120
38691,Louis Tomlinson,Just Like You,it,40356,115
38692,Louis Tomlinson,Just Like You,my,381093,45
38693,Louis Tomlinson,Just Like You,nl,21650,192
38694,Louis Tomlinson,Just Like You,no,14747,137
38695,Louis Tomlinson,Just Like You,ph,1267052,70
38696,Louis Tomlinson,Just Like You,pl,78268,36
38697,Louis Tomlinson,Just Like You,pt,9243,110
38698,Louis Tomlinson,Just Like You,se,34201,77
38699,Louis Tomlinson,Just Like You,sg,307181,65
38700,Louis Tomlinson,Just Like You,tr,7796,157
38701,Louis Tomlinson,Just Like You,tw,83254,83
38702,Louis Tomlinson,Miss You,ar,25293,100
38703,Louis Tomlinson,Miss You,at,12822,89
38704,Louis Tomlinson,Miss You,au,22040,198
38705,Louis Tomlinson,Miss You,be,6798,81
38706,Louis Tomlinson,Miss You,bo,1038,131
38707,Louis Tomlinson,Miss You,br,72690,138
38708,Louis Tomlinson,Miss You,ch,5262,126
38709,Louis Tomlinson,Miss You,cz,18756,30
38710,Louis Tomlinson,Miss You,de,108401,104
38711,Louis Tomlinson,Miss You,ee,1253,42
38712,Louis Tomlinson,Miss You,es,23642,158
38713,Louis Tomlinson,Miss You,fi,78630,57
38714,Louis Tomlinson,Miss You,gb,688275,89
38715,Louis Tomlinson,Miss You,global,2074951,76
38716,Louis Tomlinson,Miss You,gr,3683,25
38717,Louis Tomlinson,Miss You,hk,18852,63
38718,Louis Tomlinson,Miss You,hu,15977,26
38719,Louis Tomlinson,Miss You,id,60542,72
38720,Louis Tomlinson,Miss You,ie,68023,115
38721,Louis Tomlinson,Miss You,it,42213,67
38722,Louis Tomlinson,Miss You,lt,1631,26
38723,Louis Tomlinson,Miss You,lv,1230,53
38724,Louis Tomlinson,Miss You,mx,44873,178
38725,Louis Tomlinson,Miss You,my,63275,63
38726,Louis Tomlinson,Miss You,nl,24699,174
38727,Louis Tomlinson,Miss You,no,17826,145
38728,Louis Tomlinson,Miss You,ph,183797,128
38729,Louis Tomlinson,Miss You,pl,107014,14
38730,Louis Tomlinson,Miss You,pt,14618,66
38731,Louis Tomlinson,Miss You,se,44266,70
38732,Louis Tomlinson,Miss You,sg,53590,79
38733,Louis Tomlinson,Miss You,sk,3248,23
38734,Louis Tomlinson,Miss You,tr,8461,174
38735,Louis Tomlinson,Miss You,tw,50088,46
38736,Louis Tomlinson,Miss You,us,272073,111
38737,Louis Tomlinson,Miss You,uy,1411,152
38738,Louis Valuta,DENDER,dk,35597,139
38739,Louisa Johnson,Best Behaviour,fi,5736,198
38740,Louisa Johnson,Best Behaviour,gb,8781762,57
38741,Louisa Johnson,Best Behaviour,ie,610962,65
38742,Louisa Johnson,Best Behaviour,pt,2853,159
38743,Louisa Johnson,So Good,gb,4506637,35
38744,Louisa Johnson,So Good,ie,239380,44
38745,Louise Attaque,J't'emmène au vent,fr,21725,195
38746,Love of Lesbian,Cuando no me ves,es,16299,196
38747,Loveless,Litt for mye,no,12909,124
38748,Low Steppa,Runnin',gb,39889,195
38749,Low Steppa,Runnin',ie,3317,185
38750,Loïc Nottet,Dirty,be,3344,190
38751,Loïc Nottet,Million Eyes,be,402519,54
38752,Loïc Nottet,Million Eyes,fr,8313949,12
38753,Loïc Nottet,Mud Blood,be,126348,103
38754,Loïc Nottet,Selfocracy,be,3655,169
38755,Loïc Nottet,Team8,be,3633,172
38756,Lr Ley Del Rap,Coeficiente (Intro),do,1144,157
38757,Lr Ley Del Rap,Mi Primera Vez,do,6695,141
38758,Lu Han,微白城市 ( Winter song ),tw,2708,173
38759,Lu Han,心率 Like A Dream,tw,15234,82
38760,Lu Han,敢 Roleplay,tw,2830,168
38761,Lu Han,零界點 On Fire,tw,3780,129
38762,Luan Santana,Acordando o Prédio,br,53217848,8
38763,Luan Santana,Acordando o Prédio,pt,46803,168
38764,Luan Santana,Check-In,br,3149106,50
38765,Luan Santana,"Dia, Lugar e Hora",br,2511533,111
38766,Luan Santana,Estaca Zero,br,14472731,52
38767,Luan Santana,"Eu, Você, O Mar e Ela",br,12092750,14
38768,Luan Santana,Fantasma,br,4677438,81
38769,Luan Santana,Mesmo Sem Estar,br,1680613,127
38770,Luan Santana,Rg,br,2434732,112
38771,Lubomír Lipský,Těšíme se na Ježíška,sk,1025,149
38772,Luca Hänni,Powder,ch,3582,181
38773,Luca Maris,Luna e sole,it,573294,116
38774,Luca Testa,Last Weekend,cz,2850,165
38775,Luca Testa,Last Weekend,lv,4377,27
38776,Luca Testa,Nothing Without You,cz,7215,89
38777,Luca Testa,Nothing Without You,lv,14308,5
38778,Lucah,Domingo en la Mañana,mx,178085,180
38779,Lucas,Nälkä,fi,490766,28
38780,Lucas,Puhu mulle,fi,189661,44
38781,Lucas,Sun takii,fi,81447,114
38782,Lucas & Steve,Calling On You,nl,17915,155
38783,Lucas & Steve,Keep Your Head Up,nl,27377,135
38784,Lucas & Steve,Up Till Dawn (On The Move),dk,9628,185
38785,Lucas & Steve,Up Till Dawn (On The Move),nl,13690469,16
38786,Lucas & Steve,Up Till Dawn (On The Move),no,12779,178
38787,Lucas & Steve,Up Till Dawn (On The Move) - Club Radio Mix,tw,3443,171
38788,Lucas Lucco,De Buenas,br,5682860,92
38789,Lucas Lucco,Paraíso,br,950506,9
38790,Lucas Lucco,Paraíso,pt,14037,90
38791,Lucas Lucco,Permanecer,br,19597241,4
38792,Lucas Lucco,Permanecer,py,58084,114
38793,Lucas Lucco,Tic Tac,br,23577187,17
38794,Lucas Lucco,Tô Fazendo Amor,br,2856767,89
38795,Lucas Sugo,A Quema Ropa,uy,2883,145
38796,Luciano,2 Gesichter,at,3005,144
38797,Luciano,2 Gesichter,ch,12901,94
38798,Luciano,2 Gesichter,de,352699,71
38799,Luciano,Anders nicht so wie du,de,108988,138
38800,Luciano,Berlin Favela,at,5668,118
38801,Luciano,Berlin Favela,ch,30054,62
38802,Luciano,Berlin Favela,de,627442,54
38803,Luciano,Die Straße ein Teil,at,25699,74
38804,Luciano,Die Straße ein Teil,ch,44303,67
38805,Luciano,Die Straße ein Teil,de,1452412,37
38806,Luciano,Eiskalt,at,24619,62
38807,Luciano,Eiskalt,ch,70908,29
38808,Luciano,Eiskalt,de,1083857,34
38809,Luciano,Flex,at,14646,125
38810,Luciano,Flex,ch,35261,76
38811,Luciano,Flex,de,2478982,59
38812,Luciano,Gauner in Lacoste,de,2051619,86
38813,Luciano,Geh meinen Weg,at,9714,129
38814,Luciano,Geh meinen Weg,ch,31432,71
38815,Luciano,Geh meinen Weg,de,534213,60
38816,Luciano,Gillette,at,2693,166
38817,Luciano,Gillette,ch,8748,123
38818,Luciano,Gillette,de,344921,80
38819,Luciano,Hawaii,at,64687,92
38820,Luciano,Hawaii,ch,73019,121
38821,Luciano,Hawaii,de,6731115,42
38822,Luciano,Jagen die Mio,de,2594218,101
38823,Luciano,Jeden Tag,at,20564,68
38824,Luciano,Jeden Tag,ch,50456,43
38825,Luciano,Jeden Tag,de,1055628,39
38826,Luciano,Jonny Walker Kaffa,de,37623,183
38827,Luciano,Jäger,de,9044389,52
38828,Luciano,Loco Soldato,at,5683,114
38829,Luciano,Loco Soldato,ch,26296,65
38830,Luciano,Loco Soldato,de,473608,58
38831,Luciano,Mehr als du,at,2352,200
38832,Luciano,Mehr als du,ch,4678,147
38833,Luciano,Mehr als du,de,283417,86
38834,Luciano,Packets immer noch,at,2918,151
38835,Luciano,Packets immer noch,ch,16542,88
38836,Luciano,Packets immer noch,de,418594,67
38837,Luciano,Psychose,de,88614,184
38838,Luciano,Vato Mulatto rmx,de,36045,193
38839,Luciano,Vorankommen,at,233153,55
38840,Luciano,Vorankommen,ch,226035,54
38841,Luciano,Vorankommen,de,7363987,25
38842,Luciano Pereyra,Como Tú,ar,2070229,103
38843,Luciano Pereyra,Como Tú,uy,104955,97
38844,Luciano Pereyra,Es Mi Culpa,ar,952971,79
38845,Luciano Pereyra,Es Mi Culpa,uy,10113,158
38846,Lucie,Chci zas v tobe spat - Remastered 2013,cz,50253,150
38847,Lucie Jones,Never Give up on You,be,4274,121
38848,Lucie Jones,Never Give up on You,hu,1084,130
38849,Lucie Jones,Never Give up on You,is,1009,113
38850,Lucie Jones,Never Give up on You,lt,1034,61
38851,Lucie Jones,Never Give up on You,pl,3801,194
38852,Lucie Jones,Never Give up on You,se,25107,103
38853,Lucio Dalla,L'anno che verrà,it,9853,192
38854,Lucio Dalla,Piazza Grande,it,54739,158
38855,Lucky Rose,Wild One,ca,2715822,97
38856,Ludmilla,24 horas por dia,br,26976,199
38857,Ludmilla,Bom,br,5072905,51
38858,Ludmilla,Cheguei,br,22662737,19
38859,Ludmilla,Cheguei,pt,819379,35
38860,Ludmilla,Cheguei - DJ Will 22 Remix,br,73069,100
38861,Ludmilla,Sou eu,br,9743476,45
38862,Ludmilla,Tipo crazy (Participação especial Jeremih),br,138398,188
38863,Luis Alberto Spinetta,Seguir Viviendo Sin Tu Amor,ar,1477749,147
38864,Luis Enrique,Yo No Sé Mañana (salsa),co,15087,168
38865,Luis Enrique,Yo No Sé Mañana (salsa),cr,21657,68
38866,Luis Enrique,Yo No Sé Mañana (salsa),do,3259,175
38867,Luis Enrique,Yo No Sé Mañana (salsa),ec,54337,107
38868,Luis Enrique,Yo No Sé Mañana (salsa),gt,16292,94
38869,Luis Enrique,Yo No Sé Mañana (salsa),hn,2421,84
38870,Luis Enrique,Yo No Sé Mañana (salsa),mx,165739,99
38871,Luis Enrique,Yo No Sé Mañana (salsa),pa,2715,110
38872,Luis Enrique,Yo No Sé Mañana (salsa),pe,9600,171
38873,Luis Enrique,Yo No Sé Mañana (salsa),sv,2127,114
38874,Luis Felipe Gonzalez,Besitos del Corazón,co,4950,200
38875,Luis Fonsi,Despacito (Featuring Daddy Yankee),ar,53340691,1
38876,Luis Fonsi,Despacito (Featuring Daddy Yankee),at,2767451,1
38877,Luis Fonsi,Despacito (Featuring Daddy Yankee),au,5765439,1
38878,Luis Fonsi,Despacito (Featuring Daddy Yankee),be,4327111,1
38879,Luis Fonsi,Despacito (Featuring Daddy Yankee),bo,2017089,1
38880,Luis Fonsi,Despacito (Featuring Daddy Yankee),br,42196195,1
38881,Luis Fonsi,Despacito (Featuring Daddy Yankee),ca,12583764,1
38882,Luis Fonsi,Despacito (Featuring Daddy Yankee),ch,6108742,1
38883,Luis Fonsi,Despacito (Featuring Daddy Yankee),cl,35964516,1
38884,Luis Fonsi,Despacito (Featuring Daddy Yankee),co,13708285,1
38885,Luis Fonsi,Despacito (Featuring Daddy Yankee),cr,6240589,1
38886,Luis Fonsi,Despacito (Featuring Daddy Yankee),cz,1573126,1
38887,Luis Fonsi,Despacito (Featuring Daddy Yankee),de,42735504,1
38888,Luis Fonsi,Despacito (Featuring Daddy Yankee),dk,4015029,1
38889,Luis Fonsi,Despacito (Featuring Daddy Yankee),do,2238624,1
38890,Luis Fonsi,Despacito (Featuring Daddy Yankee),ec,5634758,1
38891,Luis Fonsi,Despacito (Featuring Daddy Yankee),ee,254634,1
38892,Luis Fonsi,Despacito (Featuring Daddy Yankee),es,76680279,1
38893,Luis Fonsi,Despacito (Featuring Daddy Yankee),fi,5040701,1
38894,Luis Fonsi,Despacito (Featuring Daddy Yankee),fr,19651111,1
38895,Luis Fonsi,Despacito (Featuring Daddy Yankee),gb,15636898,1
38896,Luis Fonsi,Despacito (Featuring Daddy Yankee),global,742841612,1
38897,Luis Fonsi,Despacito (Featuring Daddy Yankee),gr,551815,1
38898,Luis Fonsi,Despacito (Featuring Daddy Yankee),gt,2810067,1
38899,Luis Fonsi,Despacito (Featuring Daddy Yankee),hk,1252057,1
38900,Luis Fonsi,Despacito (Featuring Daddy Yankee),hn,1817926,1
38901,Luis Fonsi,Despacito (Featuring Daddy Yankee),hu,1588593,1
38902,Luis Fonsi,Despacito (Featuring Daddy Yankee),id,3607725,1
38903,Luis Fonsi,Despacito (Featuring Daddy Yankee),ie,1806941,1
38904,Luis Fonsi,Despacito (Featuring Daddy Yankee),is,260134,1
38905,Luis Fonsi,Despacito (Featuring Daddy Yankee),it,30775796,1
38906,Luis Fonsi,Despacito (Featuring Daddy Yankee),jp,1284188,1
38907,Luis Fonsi,Despacito (Featuring Daddy Yankee),lt,286888,1
38908,Luis Fonsi,Despacito (Featuring Daddy Yankee),lu,257174,1
38909,Luis Fonsi,Despacito (Featuring Daddy Yankee),lv,215650,1
38910,Luis Fonsi,Despacito (Featuring Daddy Yankee),mx,99837121,1
38911,Luis Fonsi,Despacito (Featuring Daddy Yankee),my,3024551,1
38912,Luis Fonsi,Despacito (Featuring Daddy Yankee),nl,22059895,1
38913,Luis Fonsi,Despacito (Featuring Daddy Yankee),no,13219094,1
38914,Luis Fonsi,Despacito (Featuring Daddy Yankee),nz,1421527,1
38915,Luis Fonsi,Despacito (Featuring Daddy Yankee),pa,2278461,1
38916,Luis Fonsi,Despacito (Featuring Daddy Yankee),pe,18790229,1
38917,Luis Fonsi,Despacito (Featuring Daddy Yankee),ph,5571243,1
38918,Luis Fonsi,Despacito (Featuring Daddy Yankee),pl,5324254,1
38919,Luis Fonsi,Despacito (Featuring Daddy Yankee),pt,6289029,1
38920,Luis Fonsi,Despacito (Featuring Daddy Yankee),py,2612971,1
38921,Luis Fonsi,Despacito (Featuring Daddy Yankee),se,20331521,1
38922,Luis Fonsi,Despacito (Featuring Daddy Yankee),sg,4050392,1
38923,Luis Fonsi,Despacito (Featuring Daddy Yankee),sk,414003,1
38924,Luis Fonsi,Despacito (Featuring Daddy Yankee),sv,1664230,1
38925,Luis Fonsi,Despacito (Featuring Daddy Yankee),tr,5624613,1
38926,Luis Fonsi,Despacito (Featuring Daddy Yankee),tw,1896469,1
38927,Luis Fonsi,Despacito (Featuring Daddy Yankee),us,94972759,1
38928,Luis Fonsi,Despacito (Featuring Daddy Yankee),uy,3583076,1
38929,Luis Fonsi,Despacito - Remix,ar,21158376,1
38930,Luis Fonsi,Despacito - Remix,at,2727022,1
38931,Luis Fonsi,Despacito - Remix,au,31981918,1
38932,Luis Fonsi,Despacito - Remix,be,4849099,1
38933,Luis Fonsi,Despacito - Remix,bo,729159,1
38934,Luis Fonsi,Despacito - Remix,br,53239089,1
38935,Luis Fonsi,Despacito - Remix,ca,39103612,1
38936,Luis Fonsi,Despacito - Remix,ch,4260081,1
38937,Luis Fonsi,Despacito - Remix,cl,10719988,1
38938,Luis Fonsi,Despacito - Remix,co,4345504,1
38939,Luis Fonsi,Despacito - Remix,cr,1757192,1
38940,Luis Fonsi,Despacito - Remix,cz,1622709,1
38941,Luis Fonsi,Despacito - Remix,de,50855083,1
38942,Luis Fonsi,Despacito - Remix,dk,19643519,1
38943,Luis Fonsi,Despacito - Remix,do,810291,1
38944,Luis Fonsi,Despacito - Remix,ec,1791698,1
38945,Luis Fonsi,Despacito - Remix,ee,346901,1
38946,Luis Fonsi,Despacito - Remix,es,26123786,1
38947,Luis Fonsi,Despacito - Remix,fi,11610371,1
38948,Luis Fonsi,Despacito - Remix,fr,15970056,2
38949,Luis Fonsi,Despacito - Remix,gb,85279369,1
38950,Luis Fonsi,Despacito - Remix,global,919199404,1
